response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.3574,0.0000,0.0000,0.0000,0.3573,0.0000,200,1.0548
1.4029,0.0826,0.0000,0.0031,1.3172,0.0000,200,0.0101
1.3981,0.0812,0.0000,0.0003,1.3165,0.0000,200,0.0150
1.3585,0.0442,0.0000,0.0046,1.3095,0.0000,200,0.0546
1.4106,0.0927,0.0000,0.0076,1.3065,0.0000,200,0.0026
1.4015,0.0861,0.0000,0.0059,1.3094,0.0000,200,0.0118
1.3942,0.0736,0.0000,0.0018,1.3187,0.0000,200,0.0191
1.3958,0.0755,0.0000,0.0025,1.3177,0.0000,200,0.0177
0.3931,0.0000,0.0000,0.0000,0.3930,0.0001,200,1.0546
1.3665,0.0187,0.0000,0.0057,1.3421,0.0000,200,0.0813
0.3913,0.0000,0.0000,0.0000,0.3913,0.0000,200,1.0566
1.4365,0.0804,0.0000,0.0019,1.3540,0.0000,200,0.0114
1.3897,0.0427,0.0000,0.0032,1.3437,0.0000,200,0.0584
0.4100,0.0000,0.0000,0.0000,0.4100,0.0000,200,1.0569
1.4637,0.0813,0.0000,0.0023,1.3724,0.0000,200,0.0033
1.4281,0.0447,0.0000,0.0047,1.3786,0.0000,200,0.0544
0.8310,0.0000,0.0000,0.0000,0.8309,0.0000,200,0.6695
1.4976,0.0455,0.0000,0.0051,1.3933,0.0000,200,0.0030
1.4431,0.0441,0.0000,0.0038,1.3951,0.0000,200,0.0576
1.4964,0.0866,0.0000,0.0193,1.3904,0.0000,200,0.0043
0.4659,0.0000,0.0000,0.0000,0.4658,0.0000,200,1.0348
0.8326,0.0000,0.0000,0.0000,0.8325,0.0000,200,0.6681
0.7879,0.0000,0.0000,0.0000,0.7879,0.0000,200,0.7128
1.4871,0.0833,0.0000,0.0043,1.3994,0.0000,200,0.0136
1.4438,0.0448,0.0000,0.0046,1.3944,0.0000,200,0.0571
0.4847,0.0000,0.0000,0.0000,0.4846,0.0000,200,1.0555
0.6311,0.0000,0.0000,0.0000,0.6311,0.0001,200,1.0568
1.6320,0.0464,0.0000,0.0060,1.5796,0.0000,200,0.0561
0.5117,0.0000,0.0000,0.0000,0.5116,0.0000,200,1.1764
0.6316,0.0000,0.0000,0.0000,0.6315,0.0000,200,1.0567
1.6906,0.0777,0.0000,0.0036,1.6093,0.0000,200,0.0160
1.6574,0.0457,0.0000,0.0053,1.6063,0.0000,200,0.0566
0.6806,0.0000,0.0000,0.0000,0.6806,0.0000,200,1.0562
1.6977,0.0204,0.0000,0.0062,1.6709,0.0001,200,0.0809
0.7528,0.0000,0.0000,0.0000,0.7527,0.0001,200,1.0553
0.7530,0.0000,0.0000,0.0000,0.7530,0.0000,200,1.0553
0.6335,0.0000,0.0000,0.0000,0.6335,0.0000,200,1.1749
0.7540,0.0000,0.0000,0.0000,0.7540,0.0000,200,1.0547
1.7950,0.0829,0.0000,0.0042,1.7079,0.0000,200,0.0140
1.7771,0.0458,0.0000,0.0065,1.7247,0.0000,200,0.0527
1.7759,0.0455,0.0000,0.0052,1.7252,0.0000,200,0.0538
0.7763,0.0000,0.0000,0.0000,0.7762,0.0000,200,1.0543
0.6554,0.0000,0.0000,0.0000,0.6554,0.0000,200,1.1753
0.6555,0.0000,0.0000,0.0000,0.6554,0.0000,200,1.1753
1.8130,0.0749,0.0000,0.0022,1.7358,0.0000,200,0.0181
0.6578,0.0000,0.0000,0.0000,0.6578,0.0000,200,1.1735
0.6566,0.0000,0.0000,0.0000,0.6565,0.0000,200,1.1755
0.4564,0.0000,0.0000,0.0000,0.4563,0.0000,200,1.3757
0.7768,0.0000,0.0000,0.0000,0.7768,0.0000,200,1.0554
1.8180,0.0820,0.0000,0.0039,1.7320,0.0000,200,0.0146
0.6577,0.0000,0.0000,0.0000,0.6576,0.0000,200,1.1755
0.5195,0.0000,0.0000,0.0000,0.5195,0.0000,200,1.4133
1.8801,0.0456,0.0000,0.0065,1.8280,0.0000,200,0.0527
1.9149,0.0751,0.0000,0.0023,1.8375,0.0000,200,0.0180
0.5449,0.0000,0.0000,0.0000,0.5446,0.0003,200,1.3881
1.8825,0.0484,0.0000,0.0080,1.8261,0.0000,200,0.0510
0.4858,0.0000,0.0000,0.0000,0.4857,0.0000,200,1.4478
1.8806,0.0453,0.0000,0.0063,1.8290,0.0000,200,0.0530
0.4856,0.0000,0.0000,0.0000,0.4855,0.0000,200,1.4481
1.9275,0.0847,0.0000,0.0194,1.8233,0.0000,200,0.0063
1.9154,0.0745,0.0000,0.0022,1.8387,0.0000,200,0.0184
1.9155,0.0746,0.0000,0.0022,1.8387,0.0000,200,0.0184
1.8752,0.0419,0.0000,0.0024,1.8309,0.0000,200,0.0587
0.8709,0.0000,0.0000,0.0000,0.8708,0.0000,200,1.0631
1.9295,0.0879,0.0000,0.0027,1.8389,0.0000,200,0.0046
0.4863,0.0000,0.0000,0.0000,0.4863,0.0000,200,1.4478
1.9249,0.0872,0.0000,0.0076,1.8301,0.0000,200,0.0118
1.9183,0.0743,0.0000,0.0021,1.8417,0.0000,200,0.0185
0.4710,0.0000,0.0000,0.0000,0.4710,0.0000,200,1.4669
1.8838,0.0448,0.0000,0.0048,1.8341,0.0000,200,0.0543
1.9276,0.0814,0.0000,0.0024,1.8437,0.0000,200,0.0109
0.5255,0.0000,0.0000,0.0000,0.5255,0.0000,200,1.4131
0.5254,0.0000,0.0000,0.0000,0.5254,0.0000,200,1.4132
0.5254,0.0000,0.0000,0.0000,0.5253,0.0000,200,1.4133
0.4722,0.0000,0.0000,0.0000,0.4721,0.0000,200,1.4671
1.2706,0.0000,0.0000,0.0000,1.2705,0.0000,200,0.6687
1.8813,0.0433,0.0000,0.0035,1.8345,0.0000,200,0.0580
1.9292,0.0818,0.0000,0.0026,1.8447,0.0000,200,0.0106
1.9297,0.0823,0.0000,0.0028,1.8444,0.0000,200,0.0102
1.9172,0.0428,0.0000,0.0030,1.8713,0.0000,200,0.0580
1.9690,0.0845,0.0000,0.0193,1.8652,0.0000,200,0.0063
0.4746,0.0000,0.0000,0.0000,0.4745,0.0000,200,1.5007
1.9249,0.0487,0.0000,0.0082,1.8679,0.0000,200,0.0508
