response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
1.4724,0.0408,0.0000,0.0001,1.4315,0.0000,200,0.0159
1.4744,0.0370,0.0000,0.0001,1.4373,0.0000,200,0.0142
0.4096,0.0000,0.0000,0.0000,0.4096,0.0000,200,1.0802
0.3207,0.0000,0.0000,0.0000,0.3206,0.0000,200,1.2163
0.5468,0.0000,0.0000,0.0000,0.5467,0.0000,200,1.0055
1.5569,0.0419,0.0000,0.0001,1.5149,0.0000,200,0.0163
1.5559,0.0440,0.0000,0.0001,1.5118,0.0000,200,0.0174
1.5674,0.0427,0.0000,0.0003,1.5144,0.0000,200,0.0064
1.5568,0.0446,0.0000,0.0001,1.5121,0.0000,200,0.0173
0.5688,0.0000,0.0000,0.0000,0.5687,0.0000,200,1.0054
1.5571,0.0449,0.0000,0.0003,1.5119,0.0000,200,0.0177
0.4046,0.0000,0.0000,0.0000,0.4045,0.0000,200,1.1704
1.6355,0.0400,0.0000,0.0001,1.5954,0.0001,200,0.0155
1.6446,0.0434,0.0000,0.0001,1.5902,0.0000,200,0.0064
1.6526,0.0407,0.0000,0.0004,1.6114,0.0000,200,0.0157
0.6399,0.0000,0.0000,0.0000,0.6398,0.0001,200,1.0801
0.3704,0.0000,0.0000,0.0000,0.3704,0.0000,200,1.3498
0.5134,0.0000,0.0000,0.0000,0.5134,0.0000,200,1.2074
0.5046,0.0000,0.0000,0.0000,0.5045,0.0000,200,1.2167
0.5264,0.0000,0.0000,0.0000,0.5263,0.0000,200,1.1952
0.6350,0.0000,0.0000,0.0000,0.6349,0.0000,200,1.0872
1.7387,0.0434,0.0000,0.0001,1.6951,0.0000,200,0.0171
0.5115,0.0000,0.0000,0.0000,0.5114,0.0000,200,1.2444
0.4343,0.0000,0.0000,0.0000,0.4342,0.0000,200,1.3477
0.4273,0.0000,0.0000,0.0000,0.4273,0.0000,200,1.3676
1.7888,0.0432,0.0000,0.0002,1.7347,0.0000,200,0.0064
1.8046,0.0435,0.0000,0.0001,1.7609,0.0001,200,0.0171
1.8190,0.0407,0.0000,0.0001,1.7782,0.0000,200,0.0159
0.5817,0.0000,0.0000,0.0000,0.5816,0.0000,200,1.2533
1.8173,0.0450,0.0000,0.0008,1.7715,0.0000,200,0.0177
1.8288,0.0448,0.0000,0.0001,1.7727,0.0000,200,0.0064
0.3709,0.0000,0.0000,0.0000,0.3709,0.0000,200,1.4644
0.5799,0.0000,0.0000,0.0000,0.5798,0.0001,200,1.3283
0.6549,0.0000,0.0000,0.0000,0.6548,0.0000,200,1.2533
0.5614,0.0000,0.0000,0.0000,0.5613,0.0000,200,1.3474
