response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
6.6927,0.0052,0.0000,0.0027,6.6848,0.0000,200,0.0047
6.7053,0.0044,0.0000,0.0042,6.6967,0.0000,200,0.0053
6.7195,0.0044,0.0000,0.0042,6.7108,0.0000,200,0.0053
6.7320,0.0025,0.0000,0.0034,6.7259,0.0001,200,0.0067
6.9751,0.0055,0.0000,0.0028,6.9666,0.0001,200,0.0045
7.2480,0.0056,0.0000,0.0029,7.2386,0.0001,200,0.0036
7.6010,0.0016,0.0000,0.0029,7.5964,0.0001,200,0.0073
7.6014,0.0004,0.0000,0.0023,7.5986,0.0000,200,0.0081
7.9229,0.0028,0.0000,0.0036,7.9164,0.0001,200,0.0065
7.9356,0.0006,0.0000,0.0024,7.9325,0.0000,200,0.0079
7.9551,0.0048,0.0000,0.0045,7.9458,0.0000,200,0.0050
7.9843,0.0017,0.0000,0.0029,7.9797,0.0000,200,0.0073
7.9860,0.0009,0.0000,0.0001,7.9849,0.0000,200,0.0098
8.0126,0.0035,0.0000,0.0042,8.0049,0.0000,200,0.0060
8.0157,0.0011,0.0000,0.0001,8.0144,0.0000,200,0.0123
8.0255,0.0026,0.0000,0.0035,8.0193,0.0000,200,0.0066
8.0261,0.0012,0.0000,0.0001,8.0247,0.0000,200,0.0114
8.0747,0.0021,0.0000,0.0031,8.0695,0.0001,200,0.0070
8.0748,0.0021,0.0000,0.0031,8.0696,0.0000,200,0.0070
8.0759,0.0032,0.0000,0.0039,8.0687,0.0001,200,0.0062
8.1159,0.0038,0.0000,0.0045,8.1075,0.0001,200,0.0057
8.1129,0.0007,0.0000,0.0006,8.1116,0.0000,200,0.0087
8.1645,0.0041,0.0000,0.0039,8.1564,0.0000,200,0.0055
8.1662,0.0057,0.0000,0.0029,8.1575,0.0000,200,0.0044
8.1657,0.0046,0.0000,0.0044,8.1566,0.0000,200,0.0051
8.1625,0.0009,0.0000,0.0006,8.1609,0.0000,200,0.0086
8.1661,0.0047,0.0000,0.0045,8.1568,0.0000,200,0.0050
8.6818,0.0061,0.0000,0.0031,8.6726,0.0001,200,0.0042
8.6841,0.0060,0.0000,0.0030,8.6750,0.0000,200,0.0042
8.6781,0.0004,0.0000,0.0000,8.6776,0.0000,200,0.0143
8.7064,0.0007,0.0000,0.0001,8.7056,0.0000,200,0.0101
8.7203,0.0019,0.0000,0.0030,8.7154,0.0000,200,0.0071
8.7580,0.0006,0.0000,0.0002,8.7571,0.0000,200,0.0111
8.8088,0.0013,0.0000,0.0028,8.8046,0.0001,200,0.0075
9.3017,0.0014,0.0000,0.0009,9.2993,0.0000,200,0.0082
9.3263,0.0008,0.0000,0.0004,9.3250,0.0000,200,0.0094
9.4406,0.0007,0.0000,0.0025,9.4372,0.0001,200,0.0078
9.5993,0.0065,0.0000,0.0036,9.5891,0.0000,200,0.0038
9.7084,0.0050,0.0000,0.0026,9.7008,0.0000,200,0.0049
9.8000,0.0032,0.0000,0.0038,9.7929,0.0001,200,0.0061
9.8950,0.0037,0.0000,0.0043,9.8870,0.0001,200,0.0058
9.8972,0.0015,0.0000,0.0029,9.8927,0.0001,200,0.0074
10.0850,0.0059,0.0000,0.0030,10.0760,0.0001,200,0.0042
10.1037,0.0073,0.0000,0.0042,10.0921,0.0000,200,0.0032
10.1293,0.0062,0.0000,0.0032,10.1197,0.0000,200,0.0041
10.1224,0.0010,0.0000,0.0002,10.1211,0.0000,200,0.0121
10.1790,0.0029,0.0000,0.0037,10.1723,0.0000,200,0.0064
10.2001,0.0041,0.0000,0.0047,10.1913,0.0000,200,0.0055
10.2386,0.0042,0.0000,0.0040,10.2303,0.0001,200,0.0054
10.4186,0.0077,0.0000,0.0041,10.4066,0.0001,200,0.0028
10.4929,0.0027,0.0000,0.0036,10.4864,0.0001,200,0.0065
10.6958,0.0052,0.0000,0.0027,10.6878,0.0001,200,0.0047
10.7691,0.0023,0.0000,0.0033,10.7634,0.0001,200,0.0068
10.7767,0.0067,0.0000,0.0038,10.7662,0.0000,200,0.0037
10.7721,0.0009,0.0000,0.0001,10.7710,0.0001,200,0.0118
10.8585,0.0006,0.0000,0.0002,10.8577,0.0001,200,0.0111
10.8682,0.0050,0.0000,0.0027,10.8605,0.0000,200,0.0049
10.9235,0.0022,0.0000,0.0031,10.9182,0.0000,200,0.0069
10.9780,0.0046,0.0000,0.0043,10.9690,0.0001,200,0.0052
11.2709,0.0054,0.0000,0.0028,11.2626,0.0001,200,0.0046
11.4753,0.0044,0.0000,0.0041,11.4667,0.0001,200,0.0053
11.6959,0.0048,0.0000,0.0025,11.6886,0.0000,200,0.0050
11.7237,0.0040,0.0000,0.0046,11.7151,0.0000,200,0.0056
10.1025,0.0000,0.0000,0.0000,10.1023,0.0001,200,1.8195
12.3140,0.0061,0.0000,0.0031,12.3047,0.0001,200,0.0041
7.1455,0.0000,0.0000,0.0000,7.1454,0.0000,200,5.2636
12.4513,0.0053,0.0000,0.0028,12.4431,0.0000,200,0.0046
11.0263,0.0000,0.0000,0.0000,11.0262,0.0000,200,1.5606
8.4893,0.0000,0.0000,0.0000,8.4892,0.0001,200,4.5361
10.6773,0.0000,0.0000,0.0000,10.6772,0.0001,200,2.6642
9.5624,0.0000,0.0000,0.0000,9.5623,0.0001,200,3.8749
9.9537,0.0000,0.0000,0.0000,9.9536,0.0001,200,4.1104
10.4223,0.0000,0.0000,0.0000,10.4222,0.0001,200,3.8255
7.5506,0.0000,0.0000,0.0000,7.5505,0.0000,200,6.7106
9.9799,0.0000,0.0000,0.0000,9.9798,0.0001,200,4.5965
13.2168,0.0000,0.0000,0.0000,13.2167,0.0000,200,2.0897
12.9332,0.0000,0.0000,0.0000,12.9331,0.0000,200,2.3841
10.7862,0.0000,0.0000,0.0000,10.7861,0.0000,200,4.5939
12.3426,0.0000,0.0000,0.0000,12.3425,0.0001,200,3.1509
9.2249,0.0000,0.0000,0.0000,9.2248,0.0001,200,6.3380
9.6052,0.0000,0.0000,0.0000,9.6051,0.0001,200,6.3406
13.3267,0.0000,0.0000,0.0000,13.3265,0.0001,200,2.8424
13.6846,0.0000,0.0000,0.0000,13.6845,0.0000,200,2.4959
11.4623,0.0000,0.0000,0.0000,11.4623,0.0000,200,4.9271
12.3224,0.0000,0.0000,0.0000,12.3223,0.0001,200,4.1839
10.9370,0.0000,0.0000,0.0000,10.9369,0.0001,200,5.7612
12.2477,0.0000,0.0000,0.0000,12.2476,0.0000,200,4.5636
11.8471,0.0000,0.0000,0.0000,11.8470,0.0001,200,5.0783
10.4491,0.0000,0.0000,0.0000,10.4490,0.0001,200,6.7248
13.4438,0.0000,0.0000,0.0000,13.4437,0.0001,200,3.8705
12.0927,0.0000,0.0000,0.0000,12.0926,0.0000,200,5.2237
11.8580,0.0000,0.0000,0.0000,11.8579,0.0000,200,5.4853
9.3193,0.0000,0.0000,0.0000,9.3192,0.0001,200,8.0821
9.5375,0.0000,0.0000,0.0000,9.5374,0.0001,200,7.9959
13.6467,0.0000,0.0000,0.0000,13.6466,0.0001,200,4.1587
13.2916,0.0000,0.0000,0.0000,13.2915,0.0000,200,4.5347
13.4485,0.0000,0.0000,0.0000,13.4484,0.0001,200,4.6607
13.3105,0.0000,0.0000,0.0000,13.3104,0.0000,200,4.8737
12.0943,0.0000,0.0000,0.0000,12.0942,0.0001,200,6.1356
13.6497,0.0000,0.0000,0.0000,13.6497,0.0000,200,4.5912
12.3932,0.0000,0.0000,0.0000,12.3930,0.0000,200,5.9056
11.7143,0.0000,0.0000,0.0000,11.7142,0.0000,200,6.6283
12.8989,0.0000,0.0000,0.0000,12.8988,0.0000,200,5.4540
11.8182,0.0000,0.0000,0.0000,11.8181,0.0001,200,6.6296
13.7177,0.0000,0.0000,0.0000,13.7176,0.0001,200,4.8619
13.2473,0.0000,0.0000,0.0000,13.2472,0.0001,200,5.4565
12.5711,0.0000,0.0000,0.0000,12.5710,0.0001,200,6.2563
13.4721,0.0000,0.0000,0.0000,13.4719,0.0000,200,5.6504
13.4743,0.0000,0.0000,0.0000,13.4742,0.0000,200,5.6787
14.2802,0.0000,0.0000,0.0000,14.2802,0.0000,200,4.9028
14.4654,0.0000,0.0000,0.0000,14.4653,0.0000,200,4.7228
12.4496,0.0000,0.0000,0.0000,12.4496,0.0000,200,6.7387
12.6982,0.0000,0.0000,0.0000,12.6981,0.0000,200,6.4996
13.9047,0.0000,0.0000,0.0000,13.9047,0.0000,200,5.3049
14.3436,0.0000,0.0000,0.0000,14.3435,0.0000,200,5.0824
14.7296,0.0000,0.0000,0.0000,14.7295,0.0001,200,4.6963
13.7140,0.0000,0.0000,0.0000,13.7139,0.0000,200,5.7120
11.4344,0.0000,0.0000,0.0000,11.4344,0.0000,200,7.9916
14.0297,0.0000,0.0000,0.0000,14.0296,0.0000,200,5.4145
13.4039,0.0000,0.0000,0.0000,13.4038,0.0001,200,6.1855
13.9251,0.0000,0.0000,0.0000,13.9250,0.0000,200,5.6644
13.6418,0.0000,0.0000,0.0000,13.6418,0.0001,200,5.9823
13.6334,0.0000,0.0000,0.0000,13.6333,0.0001,200,6.0269
14.1063,0.0000,0.0000,0.0000,14.1062,0.0000,200,5.5553
13.6204,0.0000,0.0000,0.0000,13.6203,0.0001,200,6.0850
12.1151,0.0000,0.0000,0.0000,12.1150,0.0000,200,7.6095
13.9260,0.0000,0.0000,0.0000,13.9259,0.0001,200,5.8186
15.0077,0.0000,0.0000,0.0000,15.0076,0.0000,200,5.0782
13.4244,0.0000,0.0000,0.0000,13.4243,0.0001,200,6.6974
13.5956,0.0000,0.0000,0.0000,13.5955,0.0000,200,6.5300
13.5305,0.0000,0.0000,0.0000,13.5304,0.0000,200,6.6509
13.8737,0.0000,0.0000,0.0000,13.8736,0.0000,200,6.3352
14.0446,0.0000,0.0000,0.0000,14.0445,0.0001,200,6.2330
10.1807,0.0000,0.0000,0.0000,10.1806,0.0001,200,10.1345
15.0233,0.0000,0.0000,0.0000,15.0232,0.0000,200,5.3220
14.6755,0.0000,0.0000,0.0000,14.6755,0.0000,200,5.6888
13.9408,0.0000,0.0000,0.0000,13.9407,0.0001,200,6.4925
12.3117,0.0000,0.0000,0.0000,12.3116,0.0001,200,8.1216
13.4653,0.0000,0.0000,0.0000,13.4652,0.0000,200,6.9796
14.7597,0.0000,0.0000,0.0000,14.7597,0.0000,200,5.7027
14.3310,0.0000,0.0000,0.0000,14.3309,0.0001,200,6.2157
11.1075,0.0000,0.0000,0.0000,11.1074,0.0000,200,9.4484
14.8517,0.0000,0.0000,0.0000,14.8516,0.0000,200,5.7119
14.1098,0.0000,0.0000,0.0000,14.1097,0.0001,200,6.5144
15.3436,0.0000,0.0000,0.0000,15.3435,0.0000,200,5.2815
12.3066,0.0000,0.0000,0.0000,12.3065,0.0001,200,8.7275
11.7169,0.0000,0.0000,0.0000,11.7168,0.0000,200,9.3357
11.2067,0.0000,0.0000,0.0000,11.2066,0.0001,200,9.9046
12.4488,0.0000,0.0000,0.0000,12.4487,0.0000,200,8.6860
13.0343,0.0000,0.0000,0.0000,13.0342,0.0001,200,8.1711
14.8611,0.0000,0.0000,0.0000,14.8610,0.0001,200,6.3443
14.6212,0.0000,0.0000,0.0000,14.6211,0.0000,200,6.5842
14.5777,0.0000,0.0000,0.0000,14.5776,0.0000,200,6.6281
13.1033,0.0000,0.0000,0.0000,13.1032,0.0001,200,8.1710
14.8894,0.0000,0.0000,0.0001,14.8892,0.0000,200,6.3873
16.0110,0.0000,0.0000,0.0000,16.0109,0.0001,200,5.3049
15.3952,0.0000,0.0000,0.0000,15.3951,0.0000,200,5.9405
15.3541,0.0000,0.0000,0.0000,15.3540,0.0000,200,5.9817
13.4246,0.0000,0.0000,0.0000,13.4245,0.0000,200,7.9435
14.7204,0.0000,0.0000,0.0000,14.7204,0.0000,200,6.6477
12.7120,0.0000,0.0000,0.0000,12.7119,0.0001,200,8.7164
15.1468,0.0000,0.0000,0.0000,15.1467,0.0001,200,6.2940
14.8901,0.0000,0.0000,0.0000,14.8900,0.0001,200,6.5950
14.9965,0.0000,0.0000,0.0000,14.9964,0.0000,200,6.6786
13.6604,0.0000,0.0000,0.0000,13.6603,0.0001,200,8.0279
15.6497,0.0000,0.0000,0.0000,15.6496,0.0000,200,6.0417
15.3039,0.0000,0.0000,0.0000,15.3039,0.0000,200,6.3957
15.0855,0.0000,0.0000,0.0000,15.0854,0.0001,200,6.6401
13.7402,0.0000,0.0000,0.0000,13.7401,0.0001,200,8.0375
13.8394,0.0000,0.0000,0.0000,13.8393,0.0001,200,8.0186
13.1554,0.0000,0.0000,0.0000,13.1553,0.0001,200,8.8163
15.6622,0.0000,0.0000,0.0001,15.6620,0.0001,200,6.3201
15.4319,0.0000,0.0000,0.0000,15.4318,0.0001,200,6.6973
14.1138,0.0000,0.0000,0.0000,14.1138,0.0000,200,8.0321
14.9401,0.0000,0.0000,0.0000,14.9400,0.0001,200,7.2516
14.0210,0.0000,0.0000,0.0000,14.0209,0.0000,200,8.1708
16.1943,0.0000,0.0000,0.0000,16.1942,0.0000,200,6.0008
14.2803,0.0000,0.0000,0.0000,14.2802,0.0000,200,7.9294
14.7336,0.0000,0.0000,0.0000,14.7335,0.0001,200,7.6083
14.4025,0.0000,0.0000,0.0000,14.4025,0.0000,200,8.1700
14.7150,0.0000,0.0000,0.0000,14.7149,0.0001,200,8.0817
14.1406,0.0000,0.0000,0.0000,14.1405,0.0001,200,8.7691
12.8322,0.0000,0.0000,0.0000,12.8321,0.0000,200,10.1069
12.7374,0.0000,0.0000,0.0000,12.7374,0.0000,200,10.2056
14.9997,0.0000,0.0000,0.0000,14.9997,0.0000,200,7.9602
12.5057,0.0000,0.0000,0.0000,12.5056,0.0000,200,10.4994
13.3262,0.0000,0.0000,0.0000,13.3261,0.0001,200,10.0893
12.5605,0.0000,0.0000,0.0000,12.5604,0.0001,200,10.8731
13.7223,0.0000,0.0000,0.0000,13.7223,0.0000,200,9.7133
15.4730,0.0000,0.0000,0.0000,15.4729,0.0001,200,8.1216
12.8171,0.0000,0.0000,0.0000,12.8170,0.0000,200,10.7840
14.0395,0.0000,0.0000,0.0000,14.0394,0.0001,200,9.6032
13.8838,0.0000,0.0000,0.0000,13.8837,0.0001,200,9.9008
14.0527,0.0000,0.0000,0.0000,14.0526,0.0001,200,9.8062
15.7478,0.0000,0.0000,0.0000,15.7477,0.0000,200,8.1706
12.6658,0.0000,0.0000,0.0001,12.6657,0.0000,200,11.2755
13.1328,0.0000,0.0000,0.0000,13.1327,0.0000,200,10.8697
13.8236,0.0000,0.0000,0.0000,13.8235,0.0001,200,10.4214
16.3035,0.0000,0.0000,0.0000,16.3035,0.0000,200,8.0818
14.1658,0.0000,0.0000,0.0000,14.1657,0.0000,200,10.2440
14.3096,0.0000,0.0000,0.0000,14.3095,0.0001,200,10.1854
15.8988,0.0000,0.0000,0.0000,15.8987,0.0001,200,8.6924
15.9029,0.0000,0.0000,0.0000,15.9029,0.0000,200,8.6883
15.3176,0.0000,0.0000,0.0000,15.3175,0.0001,200,9.3099
14.1953,0.0000,0.0000,0.0000,14.1951,0.0001,200,10.9305
14.4464,0.0000,0.0000,0.0000,14.4462,0.0001,200,10.7759
10.6680,0.0000,0.0000,0.0000,10.6679,0.0001,200,14.5764
14.5363,0.0000,0.0000,0.0000,14.5362,0.0001,200,10.7804
15.3768,0.0000,0.0000,0.0000,15.3767,0.0001,200,10.1333
13.3030,0.0000,0.0000,0.0000,13.3029,0.0001,200,12.4091
14.8011,0.0000,0.0000,0.0000,14.8009,0.0001,200,10.9831
12.7565,0.0000,0.0000,0.0000,12.7564,0.0001,200,13.3415
14.4666,0.0000,0.0000,0.0000,14.4664,0.0001,200,11.7009
14.7225,0.0000,0.0000,0.0000,14.7224,0.0001,200,11.4806
14.2932,0.0000,0.0000,0.0000,14.2931,0.0001,200,11.9219
13.0401,0.0000,0.0000,0.0000,13.0400,0.0001,200,13.4373
15.7910,0.0000,0.0000,0.0000,15.7909,0.0000,200,10.7005
15.1076,0.0000,0.0000,0.0000,15.1075,0.0001,200,11.7293
12.8962,0.0000,0.0000,0.0000,12.8961,0.0001,200,14.2612
14.8909,0.0000,0.0000,0.0000,14.8909,0.0000,200,12.3182
15.3573,0.0000,0.0000,0.0000,15.3572,0.0001,200,12.4559
8.4411,0.0000,0.0000,0.0000,8.4410,0.0000,200,19.6242
12.7794,0.0000,0.0000,0.0000,12.7793,0.0000,200,15.3065
15.5341,0.0000,0.0000,0.0000,15.5340,0.0000,200,12.5869
14.4381,0.0000,0.0000,0.0000,14.4380,0.0001,200,14.2477
12.7650,0.0000,0.0000,0.0000,12.7649,0.0001,200,16.1691
11.7019,0.0000,0.0000,0.0000,11.7018,0.0000,200,17.3143
15.2724,0.0000,0.0000,0.0000,15.2723,0.0000,200,14.0641
16.4339,0.0000,0.0000,0.0000,16.4338,0.0001,200,13.0255
6.8220,0.0000,0.0000,0.0000,6.8219,0.0001,200,22.9599
11.6007,0.0000,0.0000,0.0000,11.6006,0.0000,200,18.2299
14.1479,0.0000,0.0000,0.0000,14.1478,0.0001,200,15.9458
13.3354,0.0000,0.0000,0.0000,13.3353,0.0001,200,16.8113
14.9277,0.0000,0.0000,0.0000,14.9276,0.0001,200,15.3800
13.2517,0.0000,0.0000,0.0000,13.2516,0.0001,200,17.1739
11.7852,0.0000,0.0000,0.0000,11.7851,0.0001,200,18.7038
15.0623,0.0000,0.0000,0.0000,15.0621,0.0001,200,15.5629
12.5025,0.0000,0.0000,0.0000,12.5024,0.0001,200,18.1842
14.1911,0.0000,0.0000,0.0000,14.1910,0.0000,200,16.5063
15.7913,0.0000,0.0000,0.0000,15.7912,0.0001,200,15.4935
16.4926,0.0000,0.0000,0.0000,16.4925,0.0001,200,15.3172
10.7327,0.0000,0.0000,0.0000,10.7326,0.0001,200,21.4407
14.9203,0.0000,0.0000,0.0000,14.9202,0.0001,200,17.5333
16.1057,0.0000,0.0000,0.0000,16.1056,0.0000,200,16.3894
15.4739,0.0000,0.0000,0.0000,15.4738,0.0000,200,17.3163
16.9945,0.0000,0.0000,0.0000,16.9945,0.0000,200,16.1804
15.3622,0.0000,0.0000,0.0000,15.3621,0.0001,200,17.8263
15.4526,0.0000,0.0000,0.0001,15.4524,0.0000,200,17.8054
6.8176,0.0000,0.0000,0.0000,6.8175,0.0001,200,26.4915
12.2429,0.0000,0.0000,0.0000,12.2428,0.0001,200,21.3681
16.9801,0.0000,0.0000,0.0000,16.9800,0.0001,200,16.6982
14.5318,0.0000,0.0000,0.0000,14.5317,0.0001,200,19.1882
14.7413,0.0000,0.0000,0.0000,14.7412,0.0000,200,19.1978
14.9222,0.0000,0.0000,0.0000,14.9221,0.0001,200,19.1883
14.4536,0.0000,0.0000,0.0000,14.4535,0.0000,200,19.6603
15.0401,0.0000,0.0000,0.0000,15.0401,0.0001,200,19.2096
17.3509,0.0000,0.0000,0.0000,17.3509,0.0000,200,16.9254
16.9699,0.0000,0.0000,0.0000,16.9698,0.0000,200,17.3433
14.9548,0.0000,0.0000,0.0000,14.9547,0.0001,200,19.5895
16.2945,0.0000,0.0000,0.0000,16.2944,0.0001,200,18.3426
15.4832,0.0000,0.0000,0.0000,15.4831,0.0000,200,19.1831
15.2865,0.0000,0.0000,0.0001,15.2863,0.0001,200,19.4260
17.3850,0.0000,0.0000,0.0000,17.3849,0.0001,200,17.4014
15.3831,0.0000,0.0000,0.0000,15.3830,0.0001,200,19.4260
15.7836,0.0000,0.0000,0.0000,15.7835,0.0000,200,19.1225
15.4426,0.0000,0.0000,0.0000,15.4425,0.0001,200,19.7446
15.9046,0.0000,0.0000,0.0000,15.9044,0.0001,200,19.4260
17.2927,0.0000,0.0000,0.0000,17.2925,0.0001,200,18.1092
16.6079,0.0000,0.0000,0.0000,16.6078,0.0001,200,18.8274
16.0147,0.0000,0.0000,0.0000,16.0145,0.0001,200,19.4442
17.2247,0.0000,0.0000,0.0000,17.2246,0.0000,200,18.2409
15.1984,0.0000,0.0000,0.0000,15.1982,0.0001,200,20.4333
15.5125,0.0000,0.0000,0.0000,15.5124,0.0001,200,20.1814
16.6913,0.0000,0.0000,0.0000,16.6912,0.0001,200,19.1529
17.5085,0.0000,0.0000,0.0000,17.5083,0.0001,200,18.3529
15.3590,0.0000,0.0000,0.0000,15.3589,0.0001,200,20.5636
17.4869,0.0000,0.0000,0.0000,17.4868,0.0001,200,18.4478
16.3283,0.0000,0.0000,0.0000,16.3282,0.0001,200,19.7054
17.6658,0.0000,0.0000,0.0000,17.6656,0.0001,200,18.5795
15.8367,0.0000,0.0000,0.0000,15.8366,0.0001,200,20.4625
15.8846,0.0000,0.0000,0.0000,15.8845,0.0001,200,20.5468
18.1445,0.0000,0.0000,0.0000,18.1444,0.0001,200,18.2988
15.9293,0.0000,0.0000,0.0000,15.9293,0.0000,200,20.5559
15.8610,0.0000,0.0000,0.0000,15.8609,0.0001,200,20.6242
16.9389,0.0000,0.0000,0.0000,16.9388,0.0000,200,19.7245
15.5742,0.0000,0.0000,0.0000,15.5740,0.0001,200,21.1348
16.6348,0.0000,0.0000,0.0000,16.6346,0.0001,200,20.1218
17.4000,0.0000,0.0000,0.0000,17.3999,0.0000,200,19.4260
16.7166,0.0000,0.0000,0.0000,16.7165,0.0001,200,20.1256
15.7958,0.0000,0.0000,0.0000,15.7957,0.0000,200,21.0526
14.7071,0.0000,0.0000,0.0000,14.7070,0.0000,200,22.1459
